time,rsam,mf,hf,dsar,ldsar,vsar,rms,rmes,pgv,pga,zsc2_rsam,zsc2_mf,zsc2_hf,zsc2_dsar,zsc2_ldsar,zsc2_vsar,zsc2_rms,zsc2_rmes,zsc2_pgv,zsc2_pga
2004-10-25 15:00:00,113.0919272895643,29.908135561493637,40.76689087108255,2.295285141407117,8.098431041706712,0.7336378406259024,4.7026885294582876e-07,2.5216451153107426e-07,3.0894848462425323e-06,5.415548406798372e-05,0.6767113623577049,0.23061885660489284,0.11065366954054376,5.300494530537686,2.1883287222465415,4.210446449357339,0.17446888806480193,0.14352572847981634,0.18735856696606934,0.061706132058003786
2004-10-25 15:10:00,132.66702461956254,33.28641808640635,56.92231659663574,1.9180788110086688,9.00862764903957,0.5847692096279452,5.542307052569535e-07,3.24635249055723e-07,3.094224834980281e-06,0.0001296065880786,0.6767113623577049,0.23061885660489284,0.11065366954054376,5.300494530537686,2.1883287222465415,4.210446449357339,0.17446888806480193,0.14352572847981634,0.18735856696606934,0.061706132058003786
2004-10-25 15:20:00,101.35058312997538,28.30687542627921,50.42682028009602,1.7401251642345752,8.305069766462628,0.5613456345065688,4.672819573805353e-07,2.9761541484162975e-07,2.480480080923443e-06,6.171624522906153e-05,0.3254373333168018,0.166871885229438,0.18481677643774025,3.768507900009339,2.6732257570965534,3.679845776109181,0.17032226901331415,0.26518938360985683,0.08230803501467637,0.08460038401546058
2004-10-25 15:30:00,129.97578985649116,34.45908602592178,52.61961741154592,1.9877844624176104,8.315423899663545,0.6548714665941429,5.473957400076986e-07,3.384144016807789e-07,2.9407607033917724e-06,9.527086822766287e-05,0.3254373333168018,0.166871885229438,0.18481677643774025,3.768507900009339,2.6732257570965534,3.679845776109181,0.17032226901331415,0.26518938360985683,0.08230803501467637,0.08460038401546058
2004-10-25 15:40:00,134.4063422147734,37.1143188830177,75.93374529765138,1.5923793652456146,8.28765559454802,0.4887723993796687,6.022096170155085e-07,3.6022394909392e-07,3.520299225674641e-06,0.0001570877952914,1.713940409072528,0.53037911535039,0.20480163510257615,2.761642652199551,2.629022134019763,2.331990621351454,0.3095334887160297,0.4268242961579839,0.1557396928227284,0.24136016881988617
2004-10-25 15:50:00,133.81390175138094,36.61628676858396,77.2059521236431,1.5622808080770267,8.354336742234693,0.4742676666941953,5.8529077713258e-07,3.445047861751628e-07,2.76003960205613e-06,0.0001494622443006,2.0816357073310443,0.7579483100415105,0.49609469615034935,2.583049898889577,2.629022134019763,2.111634853282423,0.3985215130870008,0.4559808785826742,0.1228015751054946,0.715956816359798
2004-10-25 16:00:00,124.97297624257584,31.97417297887071,75.02097208538117,1.3513867592231978,8.762686057576301,0.426203128139702,5.475811032723584e-07,3.405130040025984e-07,2.700916306882387e-06,0.0001060351779593,1.3187130748984874,0.3415602259089135,0.4818317653249087,1.5541293610116187,2.8018220099638955,1.484949757878968,0.30992937113809593,0.43671239561093483,0.11323248052678625,0.3125494194105328
2004-10-25 16:10:00,117.30288973947808,29.90582901284781,63.34433452610151,1.449090472574388,9.126790701698802,0.4721152923395997,5.332757391091632e-07,3.373812568772058e-07,2.490734083777292e-06,0.0001011313434363,0.8638532420295344,0.23051430085868366,0.3203758964954391,1.5541293610116187,4.093321362223787,1.484949757878968,0.28045387269325,0.4220168906424185,0.08359004569774002,0.278782151519881
2004-10-25 16:20:00,108.62533507642208,29.47216799918436,61.68960196797034,1.5171777738014387,8.320818095413726,0.4777493622748046,5.034170093475215e-07,3.056814144149088e-07,2.676617118204935e-06,9.631910183439878e-05,0.5170412140487001,0.21154263560318914,0.3005589972383286,1.9847113514728676,2.7137588682208094,2.0802228828297227,0.2256278650800738,0.2928060674443159,0.08359004569774002,0.24782229558800817
2004-10-25 16:30:00,119.27723900683138,30.63862064093113,61.74019458085358,1.6068798411632523,8.774745290950904,0.4962507949470012,5.395029526631751e-07,3.223128271302128e-07,3.1702280278769144e-06,8.95852825696552e-05,0.5170412140487001,0.21154263560318914,0.3005589972383286,2.3310932566015454,2.7137588682208094,2.1631441705666847,0.2256278650800738,0.2928060674443159,0.10946276635285089,0.20803666656032058
2004-10-25 16:40:00,131.84329176985358,34.17882107763037,60.88681226147639,1.8248898252808856,8.647284970683783,0.5613501480558805,5.747023158437878e-07,3.333913257601636e-07,3.2015601245200115e-06,8.300988367740563e-05,0.9657219287419383,0.26577504649332456,0.2912107623486183,2.8507563340647817,3.684174228470401,2.451632105033167,0.29301891832306814,0.35630167162906745,0.20637216298160269,0.17306170298611048
2004-10-25 16:50:00,139.40293674875088,39.59248168934953,138.04755025349343,1.079338968188946,8.339361026808254,0.2868032182870814,6.766895468599214e-07,4.183062978168985e-07,4.404874529508191e-06,0.0003789965284526,1.8852690380575374,0.5055134557424517,0.2912107623486183,0.707088166788166,2.762172563037761,0.40260367291864796,0.3719801340205148,0.40382144128727365,0.2141179516069786,0.17306170298611048
2004-10-25 17:00:00,121.33321122056408,40.92476076553,197.95873322993563,0.7737369190260525,7.448783738025136,0.2067337979880611,7.320253702187944e-07,4.504492201243128e-07,4.119396007163197e-06,0.0003100455395604,1.0824834527373768,1.200024918569268,2.0977556040782597,0.22029173959446885,1.1262455043826278,0.13690847183584676,0.6892111632051185,0.9359277287682989,0.5505427002112472,4.169176434663239
