time,rsam,mf,hf,dsar,ldsar,vsar,rms,rmes,pgv,pga,zsc2_rsam,zsc2_mf,zsc2_hf,zsc2_dsar,zsc2_ldsar,zsc2_vsar,zsc2_rms,zsc2_rmes,zsc2_pgv,zsc2_pga
2001-01-01 00:00:00,2.5437848504376053,1.6375531074155985,1.577449193991533,2.036102853947048,2.5089120377838268,1.0381022898586358,4.125734986620383e-07,2.0190745071229322e-07,1.517994040625534e-06,2.5694124282860823e-05,3.7972621787864694e-05,0.00011868375428263862,9.947633246510702e-06,0.4610190295828418,1.1450311125931356,0.23244843920946817,0.00012544882044791356,2.1028314372457634e-05,0.0005904362490441267,0.0011679996495900327
2001-01-01 00:10:00,7.087147266578689,3.9192660058710382,4.234318230561613,2.0365530555632074,3.109459730532864,0.9255955250560378,8.865832494551841e-07,3.791795993945605e-07,3.388594792031864e-06,4.7577147518414126e-05,3.7972621787864694e-05,0.00011868375428263862,9.947633246510702e-06,0.4610190295828418,1.1450311125931356,0.23244843920946817,0.00012544882044791356,2.1028314372457634e-05,0.0005904362490441267,0.0011679996495900327
2001-01-01 00:20:00,8.682408894565933,5.350854246883909,6.2512446372970825,1.9406336571420737,2.889444658861083,0.8559662207040907,1.5929743020865951e-06,7.630291390318813e-07,6.061702103695264e-06,7.309107711569051e-05,0.01794328024597921,0.009617388747192404,0.005939722199641032,0.24491936799363223,8.566343181699713,0.0968645932951126,0.012675413560443811,0.0016222482780505944,0.03377491048694651,0.029039236526168605
2001-01-01 00:30:00,10.84352879213719,5.978136304206935,8.038749720017151,1.738441111136829,3.217412188083229,0.7436649370138816,1.866592978405584e-06,1.0710300107407276e-06,6.1033186782903975e-06,7.061882163402996e-05,0.06078593500659497,0.046132602339441914,0.07395766082456566,0.05749991495111614,8.566343181699713,0.020068372944496055,0.43497745087418205,0.20152400118631397,0.6329531980819251,0.2278225023886072
2001-01-01 00:40:00,9.900778212554956,5.904028893846986,7.549963933027938,1.6690597854371936,3.003043222478591,0.7819943176177743,1.9626889811487792e-06,1.1167014363052173e-06,6.118452706373782e-06,7.349645235629523e-05,0.13382968094825434,0.07571291951526476,0.25100102411863545,0.03362775968126807,14.840694140029683,0.020068372944496055,1.1319568949005523,2.0883191274381536,0.6551570000265676,0.2278225023886072
2001-01-01 00:50:00,9.960340183022284,6.166291511810417,6.916604343871138,1.8724078258703436,2.8975211021896707,0.8915200588673862,1.9243605884273763e-06,1.0724186305969595e-06,6.92494393314602e-06,8.641798779038289e-05,0.13382968094825434,0.07571291951526476,0.14234551501806839,0.03362775968126807,8.913956353419179,0.035221756415399375,1.3604937573886717,2.1070612866432916,0.6633845582331136,0.28058733386798484
2001-01-01 01:00:00,9.985884440081884,6.204616596330207,6.976148093437311,1.926806484981032,2.826675601003705,0.8894043694638734,1.7848421069346294e-06,9.603353530121578e-07,6.529783262613948e-06,7.308866733797248e-05,0.13874193012319416,0.09423801934938035,0.14234551501806839,0.1528640316594997,6.2642168854540765,0.14874551511042017,0.8639249754467977,0.9842049768238628,0.9207866703929539,0.27256189527095726
2001-01-01 01:10:00,9.881550546854632,5.924889593021181,6.74368060542908,1.9057914793143895,2.959516417731132,0.8785839572905135,1.881562523466332e-06,9.112774393687704e-07,8.455729148305857e-06,7.363122954940951e-05,0.13227522877232828,0.07706975424865259,0.1208261293189273,0.19292637655166311,6.2642168854540765,0.1297008126452717,0.8639249754467977,0.6855730395661387,0.9207866703929539,0.27256189527095726
2001-01-01 01:20:00,9.892113604302864,6.3671929104815685,6.8859082282226245,2.0318275514579085,2.72156858640965,0.9246700216516048,1.6840685389218765e-06,9.144690692495024e-07,6.313322486436276e-06,7.045655699329334e-05,0.13227522877232828,0.07706975424865259,0.1208261293189273,0.19292637655166311,3.6504640577496676,0.1297008126452717,0.608395381762276,0.6855730395661387,0.77692848253619,0.2251053679003702
2001-01-01 01:30:00,9.995904101975883,6.250481971542483,7.008989975708239,1.9429984407725325,2.844056664195836,0.8917806978188615,1.7452736842387016e-06,1.0669069221592096e-06,5.395325779079961e-06,7.597846278192301e-05,0.1331273203256968,0.10089857956382524,0.13830528827894933,0.24887952005696704,3.6504640577496676,0.1532548691861355,0.608395381762276,0.7023025332755273,0.35196871383399597,0.2251053679003702
2001-01-01 01:40:00,10.409832806554911,6.551627896077874,7.795270055653979,1.860342658153154,2.752629510077773,0.8404619531206493,1.8384423145485837e-06,1.1208398785375004e-06,6.094073228693049e-06,0.0001348208844712,0.14174599254648618,0.10089857956382524,0.15511283647801175,0.14038728620987598,4.291233631526066,0.07894228594180006,0.7546240035186423,2.033507431302252,0.35196871383399597,0.33365704211598457
2001-01-01 01:50:00,9.626475678415504,6.174388224177329,7.892593862663794,1.6935108975983828,2.719776488512691,0.7823015261668913,1.506528611550108e-06,7.036450071998316e-07,7.234583184389336e-06,0.0001321116963173,0.11303615650490974,0.09486282012674228,0.3087232046822225,0.0407274401924094,3.6163579700201938,0.03537694217483641,0.31064367435015827,0.11526112968295217,0.650171130590603,5.97559998305089
2001-01-01 02:00:00,9.919251363325648,6.396856004079345,7.375499025460941,1.859114764006326,2.734912430072435,0.8673116194574478,1.8902762531766007e-06,1.1245796165410173e-06,6.716225442555259e-06,8.236909864175499e-05,0.11303615650490974,0.09486282012674228,0.21574779805989425,0.0407274401924094,3.6163579700201938,0.03537694217483641,0.31064367435015827,0.11526112968295217,1.0611355905831623,0.5084351242064563
